eventId,label
288570458619887619,0
291940715660939268,0
292680777820966916,1
292673453399195650,1
293022851927719941,1
293714110254825474,0
292679083808485379,1
293019343390113794,1
291940153300000772,0
292672864081887237,1
291939006731816963,1
292677137016262661,1
291939570477760516,0
292679368103182339,1
288570946311659522,1
292676158603542532,1
293709548744077317,0
291940719385436162,0
292677258522046468,1
293021242649575427,1
288570358667636741,0
292675795533570051,1
293022896955088899,1
292670007193858053,1
288570390537084931,0
293023057742331907,1
288570373684559877,0
292669189504303106,1
292678346738200578,1
292669249871941637,1
292680234815459333,1
292673070206791685,1
288570371896508421,0
292675379836035076,1
292678585483255810,1
291939805828231173,0
291940417198243842,0
291941324152446980,0
293017852931600389,0
291939938635407362,0
292680767468855300,1
291939614219497475,0
292670138766196741,1
292663867591987204,1
291939869266792450,0
288570922606104579,1
288570359428653061,0
292672064099704834,1
292682671827410949,1
292669054704705539,1
291940160838438917,0
292683688059326467,1
288570424490102789,0
292683372863758339,1
293025850654949379,1
292682145581842436,1
292667964781404162,1
288570384337125381,0
288570535883329539,0
292671583165063171,1
292679210351374338,1
292672909054304258,1
292673198235877381,1
291939634534137859,0
288570462919327747,0
292680557211000834,1
292681473741905925,1
291940087898664963,0
293019276349063171,1
293711849144352772,0
292664174500331524,1
292667427516809218,1
292664092449611780,1
292681267125071874,1
291940774147506178,0
291940085710680067,0
293021219105558532,1
292673408929800196,1
292671850020876292,1
293732665927585796,0
288570377828737028,0
291940600315908099,1
292680743224680452,1
288570445597167618,0
292679479320793091,1
292674689891192836,1
293709072748544004,0
292681285627678725,1
292670385542164485,1
292678826837110787,1
293724301283049474,0
288570386434539525,0
292678584852897797,1
291939937217941508,0
291939943136534531,0
292663853533093891,1
292670974687920131,0
292672617303408644,1
292672314555486212,1
292670682932502532,1
288570450645467140,0
292678750323777541,1
292681688327655427,1
293026032517820418,0
291939577087229955,0
293024012859699203,1
288570741007425540,1
292669747819200516,1
292678883034800131,1
291939540395384836,0
288570387791527939,0
293017932150403074,1
292667929027661826,1
288571189478326275,0
292677380109938693,1
292667844303519747,1
291940715359903747,0
291940751898660869,0
288570463771054085,0
292678128029712389,1
292665009404276739,1
293018712188686339,1
292670945341726724,0
293026038188183555,0
292679083664752644,1
292676072220278786,1
292678508890783746,1
292683774678908931,1
292669712317751299,1
293709109507952645,0
292678782383841282,1
292680700412854274,0
291939828744073220,0
293714121069899781,0
292676022397001733,1
292669586693619716,1
288570424701313026,0
291939614212218882,0
292681116626636804,1
291939825362919427,0
293025762130800645,1
292679506039709701,1
293025911788855301,1
292678924886847492,1
291940146738712579,0
291939828799741956,0
291941318637867012,0
292680285743915013,1
292682084293533699,1
293025970436427778,1
291941129507209219,1
291939812993056771,0
291940733749788676,0
292674745520975874,1
288570483286147076,0
293711579584696323,0
292669405964107778,1
288570416770039811,0
292681138673979397,1
288570401634336773,0
292683315450904581,1
291939938334949380,0
288570796662251524,1
292673651117912066,1
293025994598010882,1
292666039857152002,0
292669754030338051,1
291939815396507653,0
293024123506905091,1
292667084403109890,1
293024794039332867,1
292678293500821509,1
291941322696404995,0
292664513070641156,1
292665941829869571,1
292678662928695301,1
292672204738945027,1
292664619585466370,1
292678389003546627,1
288570397400006661,0
292671324323770371,1
292678586048892931,1
292682725850750980,1
291939530499825666,0
292667121821569027,1
293025485960015875,1
288570433045852164,0
291939935123447810,0
292669985876639749,1
291940719044034564,0
292683508061761538,1
292670016222027779,1
288571354265890818,0
292676763290558466,1
292667782466035717,1
291939616591765508,0
292681267537219586,1
292681194532782085,1
291939616940789763,0
292682903599026181,1
288570229829824517,0
292670551435669506,1
292669536572030978,1
292671734874337283,1
291940413494476803,0
292668312609865733,1
292683435456049154,1
288570990817939458,1
293018214012293123,1
292667401759371266,1
293025525240733699,1
291940744191070212,0
292675099839844356,1
292668667357868036,1
292677984558387204,1
288570533049430019,0
291939809292689411,0
292680749240922116,1
292670959240585221,1
292670985396273154,0
291941406184722436,0
292677088442290179,1
292664926382137348,0
288570373928001538,0
292667924901961730,1
292682802311462916,1
292671502513807365,1
288570465871802372,0
288570538483773445,0
292669660175028227,1
293026399042920453,1
288570467946471429,0
292670088946462725,1
291940786400526341,0
291940133443158018,0
292678946725376004,1
292669792428371973,1
288571395314380804,1
288570443313123332,0
292669667643588610,1
292678599752581125,1
293728139334541315,0
292672457911451652,1
292682805102084101,1
292667416156520452,1
291939765683277827,0
288570329738891266,0
293714115492671491,0
292671673776963587,1
293711562233561090,0
292678524430880770,1
288570418538897411,0
292670304762220549,1
292669474702155780,1
292670460663504901,1
292664937835233283,0
292664602230411268,1
292664938876256261,0
292674651310243843,1
293711700346744837,0
288570446376808453,0
292682726383730692,1
292683778644058116,1
291940661525680130,0
292669582293872644,1
291940086504808451,0
292672471491248130,1
293728215324880901,0
292670905764392962,1
292680876688224259,1
288570358875324418,0
293017631422996484,1
292678833596100613,1
292678371640770564,1
293716075220541444,0
288570379492810754,0
292670298276642818,1
292677385037996037,1
292678422705598468,1
292667850955481092,1
292673527995297796,1
292672425458122756,1
291939939001966595,0
288570419404320771,0
292670948786434051,0
291939613059620867,0
292664046501171205,1
288570419710541828,0
292675100739850244,1
292664918817984515,0
293716082871840770,0
292677886666321924,1
291939813338525701,0
292682270554017796,1
293025339951435778,1
293728215741206532,0
291940820775063556,0
292677863010816005,1
292664926086959106,0
292672023058116610,1
288570359657156613,0
293707409119817732,0
292667172380844036,1
291941200622895106,1
293728212896444421,0
292664936495271941,0
292664466816237570,1
292673731009687557,1
292682747730481154,1
292671338740760581,1
293710994030092291,0
293710368248725507,0
292677373924704259,1
288570361191579651,0
292670826046840835,1
291941101972996100,1
292670468691771395,1
288570462103207939,0
293728148645396483,0
292668381778452482,1
292678965171748868,1
292680733517299716,1
291939829654474757,0
293724294992457733,0
291939636129902597,0
293018974211883010,1
292664587772485636,1
288570374129184771,0
292678292164431877,1
293728213752512517,0
291940646532562946,0
292669386086170629,1
291941581288697861,0
288570424729559042,0
291940146559643652,0
293709560795336706,0
292678434758230020,1
292667843649916931,1
292676163925917701,1
292683938626478083,1
292676718505172997,1
291939617000431619,0
288570424475389955,0
292670772439166981,1
288570372940742661,0
292673345707511811,1
288570474908352516,0
292664738758410242,1
292668915994349572,1
293712308923064325,0
293025104821723138,1
292679225976598530,1
292668702780354565,0
291940715703795714,0
291940412797931525,0
293025866478788611,1
292669716265885700,1
293714117651410947,0
292670386524385285,1
292670767874564099,1
292677013460062211,1
288570415458250755,0
292664088959741957,0
292678284469489668,1
292682882291994628,1
292670775550083074,1
292680700577804290,0
288570466944856069,0
292670880488198146,1
292675286228623365,1
292681076896423940,1
292675687890264067,1
293711562645090308,0
292672388694773763,1
292674858875600899,1
288570390735818756,0
291940166557831171,0
291939941048963076,0
292667885018812419,1
292674952965070851,1
292675547346006020,1
288570360105922564,0
292667721376223235,1
288570362830020611,0
292667381386371074,1
292667380984782850,1
292678670099623941,1
292682438841638914,1
292667226982506501,1
292674022954266627,1
292681268283924485,1
292664926411804677,0
292668648636932101,1
292668816255279108,1
293024210295189507,1
292675704811474946,1
292675457337217028,1
292683532898824194,1
288570337583415299,0
288570475598991363,0
293728155158913029,0
291940798022766595,0
288570488359411717,0
292679083703648259,1
292678586221076485,1
292674379803025412,1
292673305129385989,1
293728151096995843,0
293711562276126722,0
291941325863251972,0
292674433461067778,1
293023450223161346,1
292682145436041218,1
292683680239316997,1
292680641518628869,0
291940672340975621,0
288570339720843269,0
292678333454254082,1
291939867527876613,0
292672780841123845,1
292670261933875205,1
288570404032446469,0
293728215034728452,0
291939251663900677,1
288570830144765957,1
293724429197357059,0
292670008891191298,1
291939634524041218,0
292671663229022213,1
292683316924641285,1
292679200945639428,1
293022902878113795,1
291940090807406594,0
292679571950256131,1
292682323158003714,1
291941324199800836,0
291940666224730114,0
291939819554930691,0
293017853846126597,0
292678826153123842,1
293716069528633347,0
292670779020570626,1
292676047750184963,1
293017537785507845,1
293711067468783620,0
291940659420729347,0
292671647468154885,1
292677379447992324,1
288570345753587715,0
288570355084570626,0
292676531361075205,1
291941401767972868,0
291939636068532227,0
292670896079740930,1
293728186312073218,0
291940086017839109,0
292680356107173890,1
288570404039344132,0
288570260880547843,1
291939829706059779,0
292670122996953092,1
292676073703440386,1
292674520821248005,1
293024267007832066,1
291941404144652293,0
293710465506045954,0
293023806057484292,1
292682667185385476,1
291939830421131268,0
292675718577446915,1
292670263088906245,1
292672764932734979,1
292670507056005124,1
292668881610788869,1
288570228884811778,0
292676446869389317,1
292681295629008898,1
292667917831766018,1
293724294596513795,0
291938501111459842,1
291939942139969541,0
288570428698574853,0
292667918462660613,1
292667317888172034,1
288570458141843458,0
292667925047091202,1
288570551408308228,0
288571541076021250,1
291939614355034114,0
293716053681860611,0
292666668453351428,1
291940731447750659,0
291941218448871427,1
293025613027717125,0
288571264662134788,0
292673293840818180,1
292668706991783941,0
291939543051472901,0
292667206929825796,1
292677335154298884,1
288570398023008259,0
291939572363747331,0
292664944157097988,0
292673496580046853,1
288570406230028293,0
291939689168420868,0
291940014531235843,0
292664604960718850,1
292667875029934085,1
292667886704431107,1
292664385045458948,1
288571321481801731,0
288570468107599877,0
292670866876022786,1
291940207590785028,1
292667894944358404,1
292683373836058626,1
291940168423411715,0
292663770717999107,1
288570445866385412,0
293707384238612484,0
288570489206632452,0
292664939173908482,0
293017621304692739,1
292669754093101059,1
292682918173700098,1
293716073030668291,0
293732305094217733,0
292679018109480963,1
292678415034261509,1
291939821011681284,0
292678858094796804,1
292664393308758020,1
288570456669409284,0
292683714016628738,1
292676922407768069,1
292682304906485765,1
288570391089930242,0
292670544338784259,1
291939633901121541,0
291940628258664453,1
288571355883544579,0
292678599850274818,1
288570467109748738,0
292683396484857860,1
291939714507001859,0
292678955534602242,1
291941227689668613,0
291941118946963460,1
288570236430446596,0
292677405114413059,1
292670485500190723,1
291939594607501314,0
292671868361981955,1
292670958243184645,0
292675695067516930,1
292677870416412676,1
292670382893617155,1
288570238815731716,0
292679375010119685,1
293026479143297026,0
288570403913486341,0
292664928847360005,0
291940715512836098,0
291939829970153475,0
292669878159884290,1
293019197830098948,1
293025438752636933,1
291939891461341186,0
291939829114855428,0
293017599744512002,1
288570489968009219,0
291939602179338242,1
288570379044614147,0
292680514180771843,1
291939885016752133,0
292670996957913092,1
291940135167930371,0
292670298616549378,1
292680914022535170,0
293019066395598852,1
293708816371892227,0
292664934998691843,0
292677074473091077,1
292664937240727556,0
292682454783979524,1
292674428921499653,1
292664735712006147,1
292667894516355077,1
288570741240188933,1
291941544349343747,1
292683487687979012,1
292664936004370436,0
292669330438565891,1
292682374334914564,1
291940773987119106,0
292667944235282437,1
292677373254815748,1
292666028536934405,0
291939827505725444,0
288570371925991428,1
288570466285760514,0
292667929309421572,1
288570336409120773,0
291941401817010178,0
292681129941401605,1
292682897405091843,1
288570404984147971,0
291941427537379332,0
288570405086982147,0
292682764914475013,1
291939818577969155,0
291940777580482562,0
292676843197423618,1
288570531956785156,0
288570405772046338,0
288570581703725059,1
292681282941116421,1
288570377431027717,0
292682828766130180,1
292667935130333188,1
291939543384002565,0
292670967125266434,0
288570384884764676,0
291939601630683141,1
292670546699771906,1
292677942987812866,1
288570377640755203,0
291939942392967172,0
288570371135905795,0
292678165972004866,1
292676492045193221,1
292670051529416707,1
292678000370884612,1
292668862520938500,1
288570450514505731,0
292665917835014149,1
291939694081888261,0
288570373597143045,0
292677392078950402,1
293019992080977925,1
292673314455957508,1
288571191594745858,0
288570404956041218,0
293025980237066245,0
288571325076606980,0
288570490711822338,0
292682573142822914,1
292678901931876355,1
292677180247474179,1
292672234239746051,1
293019173111734275,1
288570439396769796,0
292673219628642309,1
292670382841683971,1
292668890161303557,1
291940664659767299,0
288570391068131333,0
293714099750322180,0
292663847912202244,1
292678593937297410,1
291939942980366339,0
291941402239496196,0
291940716160065539,0
288570111745425412,1
288570424044929026,0
292677418811170820,1
288570227242168324,0
291940241867644930,0
291941326885175299,0
288570397364834309,0
292678938946633733,1
292674917529911299,1
288570406395215877,0
292669611034370052,1
293709544844959746,0
293019737895759877,1
292667874982330373,1
292670515304747011,1
288570415400370180,0
292678893266653188,1
292677738494988292,1
288570362970972163,0
288570402185691138,0
288570440586035202,0
292672241274454018,1
291941404048805892,0
288570675066396677,1
288570465697914882,0
293714092443721732,0
292674617928531973,1
292668671688306690,1
292669076155957250,1
292664926219116549,0
292664936704196610,0
292677379718021123,1
288570414559617029,0
291939932060000260,0
292673348296011779,1
292677777142984708,1
292678911260364802,1
292684020288872452,1
292669479339761669,1
292679892364320772,1
292672093523120130,1
293728214114574338,0
291941329016401925,0
292671718421516292,1
292670389683245059,1
292678994085519363,1
288570364375425028,0
291938814671818757,1
291939933258584069,0
292670635001094146,1
291941323295629315,0
288570359400206341,0
292668897209532418,1
291939827861807109,0
292667896387731460,1
292676070357172229,1
292673641958678531,1
293024706887958532,1
291939942526775301,0
292670891704709123,1
292667940827258882,1
293728154828877828,0
292676022811332610,1
288570371883081732,0
293714095561912324,0
291941158624718852,0
293025762059280387,1
288570709686427653,1
292663978925191172,1
292674202124587012,1
292667885273047042,1
292674017273053189,1
292678968328790018,1
292682237549707267,1
288571298842918914,0
288570414933188610,0
293019265811296259,1
291939944460627970,0
292668053332299779,1
291939559807905795,0
292669537717899269,1
288570391074701314,0
292677135018074117,1
292681411874082818,1
293026066614976517,1
292669963092434948,1
292672124942331907,1
292667783799615493,1
293019392301961219,1
292681177083387909,1
292670378303025154,1
291939763625373700,0
292667886230327298,1
292668712556511236,0
292682853033123843,1
292670309532610564,1
288570376384708613,0
292672231811387395,1
292678405171044356,1
293025246216749061,1
288571355743907844,0
293023186895974403,1
291939685295427588,0
292681093012451330,1
292670275254022149,1
293728215609831428,0
293724295559806979,0
291940023403282437,0
291939635792789509,0
292670606348820484,1
288571310850871300,1
288570549586153475,0
292678580101165060,1
292670310124019714,1
293025727689129987,0
291939830663876611,0
288570362367639554,0
292664552777662467,1
293025685180735491,1
292683065568198659,1
291941237073883138,0
291940649523036165,0
292681001048637445,1
292667019699040258,1
291939814187810821,0
292681908433055747,1
288570416018669572,0
292678879532875781,1
288570510191517699,0
292674090795397123,1
292681477439750148,1
293016910249402371,1
292671877334192131,1
291941320031477765,0
292670547205328900,1
288570424655855621,0
292677178484338690,1
291939934207856644,0
288570348308643842,0
291941320860975107,0
291941403165589506,0
292667257271521285,1
293709112255270915,0
291940791783911429,0
292671800848785412,1
292667760569532421,1
292671995655741445,1
292671340568571908,1
291939934807191555,0
292671987098591234,0
293022376798994435,1
292682988601249794,1
292668384318169092,1
288570458090012677,0
292677666676785156,1
288570444404334596,0
288570371411611650,0
292678690472640515,1
291939773871403013,0
288571255329218563,0
288571312739110914,0
293712368155885573,0
291939632050991106,0
292672545685999618,1
292670937993936898,0
292672418312114180,1
292663890194219010,1
292670298349858818,1
292670290138406914,1
288570464107466757,0
293712101781323781,0
292670276826050565,1
292669267087056898,1
292667885184552963,1
292664103802748931,0
292669150086864901,1
291939587659952131,0
292671336560398338,1
293711738373812226,0
293017853018222597,0
291941403004043269,0
288570485225771012,0
291940797475811332,0
292667930993786884,1
291939941700943877,0
288570361841913860,0
288570448631111682,0
288571269477744643,1
288570375561879555,0
292674028225048581,1
288570414749523971,0
292673799405187076,1
292670897781510147,1
288570372638519298,0
292675948040396803,1
292670946338258946,0
291940754543243266,0
293017479434080261,1
292669920042795011,1
291939945021149189,0
292681453780258820,1
292668759127953412,1
291940519419748355,0
288570466369220612,0
291939940356644867,0
291939534186622980,1
291939937247797251,0
292668895180959749,1
292672836455301124,1
292682144911351813,1
291940727674134532,0
288570329217273858,0
291939931563044869,0
292670590163279876,1
292667784448557061,1
288570439274606597,0
291941115186397189,1
291939934295080965,0
292664390737485827,1
291939941753708549,0
292675608483295237,1
292675203517190146,1
293711619497148421,0
292679342585499650,1
291941328581332994,0
292679028334718981,1
292670592580575235,1
292681002243928068,1
292680948293267459,1
293023942529908739,1
292677366981115906,1
292672464128819202,1
292673454058958852,1
292681569039011842,1
293724332931964932,0
288570401538764802,0
292671454325379075,1
292668246092931075,1
292679115678187524,1
292680938733424643,1
291939937184153605,0
288570234821283843,0
292667783086567429,1
292678795887308804,1
292682119779364867,1
291940747387359235,0
291939812278472709,0
293026199761960963,1
292674723397025796,1
291941319396196356,0
293022737397047301,1
292677618181328901,1
288570384594321412,0
292664937722982403,0
292663802849546244,1
292669349127274500,1
292683566630977541,1
288570468486475779,0
292672724506959876,1
293021554342768644,1
292667891026141188,1
292664234286841860,1
292670936105426949,1
292680318442872835,1
293017935717711875,1
292673286816727044,1
293701465507688451,0
291941320769798149,0
292683072629768197,1
292670980449886210,1
292676164537585666,1
292670957995941891,0
288570391192498179,0
292679465620336644,1
292669967380381700,1
292670507023785988,1
293025898124357637,1
288570384206921733,0
292672525755174914,1
292670974477082627,0
291939858230935556,0
291941322795847684,0
292670976953126915,0
292670931788615685,0
291940145256001540,0
292670545361027077,1
288570892496506885,1
292677938576556034,1
292668818799312898,1
293716089754501123,0
293724157675028483,0
292671540942671876,1
293716077104652292,0
292682877709103109,1
292681330738663429,1
292664935887970307,0
292675288317947906,1
292667912417517570,1
292683309261234180,1
293018747361984514,1
292671288059084802,1
292672180501852165,1
292683645776445442,1
293709554972200963,0
292669675062075396,1
293713774597943300,0
291939829026504707,0
288570416357556229,0
291939933381935109,0
292677851917172740,1
292665891327221764,1
292680427922653187,1
291939934802722819,0
288570443559116804,0
291940800715128835,0
293714109882855426,0
293021580188868610,1
292673903603101700,1
292672697606287365,1
291939571443798021,0
288571229478907909,0
288570383921078277,0
288570342976319493,0
292671274206281730,1
292667930172207108,1
293017602275184643,1
292669535392223234,1
292675769704775682,1
288570551882186755,0
291939570054225924,0
292668302249373698,1
288571354507669509,0
288570511158370309,0
292668771792404483,1
292679083495948291,1
288570396728737796,0
292677115419713540,1
291941475076063237,1
293023667395796995,1
288570410276597765,0
292676484532031492,1
288570256903499780,0
293026109406752772,1
291939722155446275,0
292669964071522308,1
292678372083609602,1
292683459839528962,1
293717854128140292,0
292664938812321796,0
291940734205997058,0
292670977263960066,0
293018138044809218,1
292675038156017669,1
292665270407036930,1
292682752451158020,1
292668126296690691,1
292683539628773378,1
291939936795488258,0
288570486947074050,0
292671580992933890,1
292678670603673605,1
292670507503689733,1
292670936503750661,0
291938924189970435,1
293018971551154180,1
292682963360370693,1
293025834107609091,1
291940786665377796,0
291939819257085956,0
288570420111564804,0
288570457501966339,0
292678827145400324,1
288571276482772997,1
291939543823962116,0
291941330410082306,0
293024156872216581,1
292664007506202628,1
292675115877085188,1
292668707042426882,0
292675252206837764,1
292671448279437316,1
292667031719186436,1
288570417492140035,0
291939826595282946,0
293731511398305797,0
291941325655347203,0
293707416469450757,0
293711006211375106,0
291940589026631682,1
291939930384707588,0
292675914226888707,1
292681505092784130,1
291939647652454405,1
292678199097053187,1
288571275235098626,0
292670945019011074,1
292681334421004290,1
293017864535949314,1
291939937555603459,0
291939238889443330,1
292677924353896453,1
292667885379141634,1
293018457389613059,1
288570416861540357,0
292681549591326723,1
292670138618781701,1
292673564330545156,1
292681446582288386,1
293025449466810370,1
293016911374135298,1
288570549993340931,0
292671556535750659,1
291939938171785218,0
292667423036952580,1
291939826175029253,0
292667375783047171,1
293724422557593602,0
292668526545854466,1
291940418222870530,0
291939542080000003,0
292670596198158341,1
291940648729542660,0
293024474941263874,1
292681978621489154,1
291940532705542149,1
288570550973464579,0
292664935511277572,0
291939816024059909,0
292677396247126019,1
292669502390956037,1
288570546208509954,0
293715956537016325,1
292671333047492612,1
288570367649480707,0
292667714486022148,1
288570425648435203,0
292677098028331011,1
292670995125657604,0
293712205869154308,0
292671337244946436,1
292673808649494531,1
292678327009902595,1
288570448216481796,0
292681799695958018,1
292672313474686978,1
292672229801246724,1
291939933693509637,0
292678541582729220,1
291939829533253635,0
288571022305292291,1
292675323341758468,1
292670424465346565,1
292675553654591493,1
288570540893433858,1
288570488652496899,0
292681992777637892,1
292664028845809666,1
292672635835682818,1
292670967639420932,0
292683378359443459,1
292669481113636868,1
292664101415141380,0
293709071635472389,0
291941115065425923,1
288570402398695429,0
293708938303602690,0
293732305844891652,0
288571232938352642,0
292676163834814468,1
288570546472820741,0
288570295818665987,0
291939941667434501,0
293025845658492932,1
293024438412234757,1
292670960922763269,0
292678802417225733,1
291941329093980165,0
288571344410046467,1
292670614792073221,1
292668843853959172,1
291940083709136899,0
291941320590200837,0
288570451450318852,0
288570488869482501,0
292681333101670402,1
292676052448919557,1
292677176778248194,1
292670916703739908,1
293017534533881860,1
292664134298492933,1
293023681690431491,1
292669330241089541,1
292676306315124738,1
292675757130797061,1
292676096998379524,1
292672195446538244,1
292679718066962436,1
292677426411409411,1
292678322426941442,1
292668102827978754,1
292668635404238850,1
292681571260297221,1
291939613594644485,0
292675101859954691,1
291941400683057154,0
293022496889335810,1
293709035737018373,0
293017583293603842,1
292671685072961541,1
292667896272420869,1
292677907529412613,1
288570548986048516,0
291940529605476357,1
292672549493751810,1
292677346110730245,1
292670443908554754,1
293023769300451331,1
291939572411441156,0
291941150013763589,1
292676712889311237,1
292664938874871811,0
292683318193315842,1
292683836702785541,1
292679468506836997,1
288570342971097090,0
291940788210712578,1
292668896396623876,1
292664935950487557,0
292680569229352964,1
291941424886145029,0
288570379013971970,0
291939940183666693,0
293708972108533763,0
292667910166433794,1
288570401843171332,0
292664935303110661,0
291939937452089349,0
292671457275072514,1
291940413470597123,0
288571195609559044,0
293711756913025026,0
288570534465744900,0
292680730594799620,1
291941328193789954,0
293025984802734084,1
292669910925983747,1
291939532496855045,0
288570448136863747,0
292672228615430147,1
292682196523331588,1
288570400215355394,0
292677804293296131,1
292679210129649667,1
292669067517652994,1
293025883624189955,1
293016941632212994,1
292668686420512770,1
288570348020490243,0
288570369227730948,0
292675710669414402,1
292674300347142146,1
291939992502996995,0
288570375138156547,0
293023726254166021,1
292677293800611845,1
292680410721411077,1
292671416583712772,1
291939937075073026,0
288570549307645954,0
292670645190135810,1
292683318438375429,1
291939543664762884,0
293711632648069124,0
288570403810037763,0
292664607440818179,1
288570457305018373,0
292678585258561540,1
288571221440950277,0
292677141414096899,1
