eventId,label
40610628772001270,1
158083781696527896,1
202607560190234864,1
192941092045908682,1
128044136206628157,1
8171625672799176,1
145102243064692685,1
215071126341917776,1
5318629286081104,1
20413205948527203,1
17981588740090424,1
74242799585448213,1
110006562769553180,1
33677692477716567,1
82016475653114875,1
81664717831402417,1
117274506432928613,1
56190837318732095,1
102065812153043763,1
79133478521107966,1
213365594672306087,1
219161653033953267,1
140300255284834711,1
16399816626740866,1
127412561194304038,1
86057609610909586,1
187236086935503590,1
98117663045523012,1
143111525689531817,1
17001584507900000,1
2001358143671073138,1
2805494127026479,1
1395198665726488,1
13920783589778201,1
27776197903504829,1
43406872396694111,1
207622369981467998,1
89780493322313116,1
81318978258792181,1
206682845564521840,1
132060795306925069,1
6633190430599430,1
14419064195032403,1
10190046121862752,1
72812365712854849,1
213840623351616740,1
149547325172663582,1
59992103090278187,1
4563725190635380,1
22508017929742339,1
12357160502411498,1
869484178342390103,1
12159549406521420,1
8143325490103430,1
193417655299243053,1
1402124593985336223,0
16574088598142560,1
15784501814072110,1
116906244639671020,1
99416708344691294,1
199820588321065964,1
62314203860830658,1
197772747921889531,1
68610625926041015,1
3584861454449721544,0
217915285753338174,1
17141711250508205,1
15214602539812009,1
13004976377097616,1
54666588657796756,1
10907136889103670,1
41350472043360394,1
488491121777966,1
217371975740036243,1
18507768730921326,1
226927630851065,1
19815886921178244,1
15381848584736197,1
1706500917561261,1
193058595569318977,1
216555932158413419,1
5944817597676352,1
11371852372608529,1
82489816320355012,1
203878906507969351,1
2506266771361257,1
11899617950599737,1
10801910210216631,1
197128936141526717,1
92068023123350767,1
2392321303395987,1
7601600693291421065,0
17700787095288060,1
904462412067777741,0
13689287754165660,1
2002256052923559184,0
152203577823488224,1
12744352088178228,1
155542914913690279,1
12744352088178226,1
127443520881782210,1
201191114654310454,1
14702124967219987,1
8947513034826433,0
3865707477517781466,1
2095594069540153911,1
16552826120767162049,1
205078038106821436,1
25552269878670839,1
20413100330185929,1
18273390573128420,1
22140793875164140,1
9828711764095650,1
230361408437351,1
4033125798589240,1
18821686131749120,1
1861698798692508296,1
11419997230178430,1
6101238589792420,1
44375172488520873,1
197186028661224458,1
149547325172663578,1
4978017502808582101,1
767976668219582386,1
955774113236463554,1
697423240470885921,1
4978017502808582114,1
89275405174693962,1
6077164278657528,1
15887062636732771276,1
1121448181785990231,1
767976668219582385,1
697423240470885914,1
46367178027816497,1
56810391340877116,1
2175787474704622,1
85256818733663069,1
85256818733663068,1
214754592718550993,1
90077275570124133,1
81318978258792182,1
201285575286815362,1
1695775564934737456,1
2759667510247761506,1
94091357521244519,0
21802950793847350,1
410837176868340,1
2420667156604010,1
2900457974778370,1
98206563467120,1
3864463385453850,1
7372120036357630,1
5006194477619610,1
1579614021125017147,0
1579614021125017149,0
8021003872646760,1
21282747290858400,1
69341634968365524,1
966417347435520127,0
30924870618277388,1
966417347435520122,0
2412851445570371,1
9173516431001466,1
12475272540014913,1
9384528174281772,1
11488890350833651,1
143605484345921518,1
16974465530985585,1
16974465530985586,1
15028287000595770,1
64513232120464946,1
1233718932069185132,1
1499835105729544333,1
1802226573171418298,1
5474475965291227,1
1149095191436006670,1
12802205563100726,1
12038130887602501,1
53588124959453430,1
114502787138623920,1
10820378812048452,1
614930122157904286,0
6298336595154313,1
4303925582195726,1
5478907822873313,1
1802226573171418930,0
5578972343806650,1
101311652446630953,1
6046565437617850,1
10025165460548470,1
800434041314073300,0
1802226573171418725,0
480669431165565577,1
20230394452630584,1
1149095191436006404,1
1149095191436006410,1
480669431165565705,1
480669431165565707,1
124698178913486946,1
874694703613377,1
5025351099300725,1
18561806309074331,1
149983510572954470,1
16339282800981692,1
11291493639409860,1
2106276551800660,1
304953729145946268,1
304953729145946276,1
221344392270306868,0
480669431165565206,1
1499835105729544285,1
4498444535978371,1
182339646975420318,1
5473323225769464,1
204833250512365431,1
326982625813069457,0
661414462895105203,0
15065996028753050,1
19727624571208770,1
10577153789243440,1
501160516466130,1
1643618262308130,1
101940821139343517,1
116192172178626925,1
159625243755011032,1
14884659393544290,1
10105191617390767,1
210648381593457265,1
95296297441385656,1
118107942507319312,1
79132833530183394,1
151859729500930694,1
17479206314235822,1
187880116978498140,1
56297995658240861,1
40170393494883245,1
42559039560321972,1
179928629308653069,1
10667618899868886,1
5974341700020867,1
221994611522794385,1
149423408119198560,1
28714855516087258,1
51353629303977077,1
51353629303977078,1
68432566763545158,1
7528776255389605,1
50743742441997778,1
52269314826692176,1
16918298265160491,1
111958408336501580,1
8279450610301388,1
5995966822914898,1
60967267536351873,1
98482733137616333,1
60967267536351869,1
15598669004803925,1
217168356135049678,1
185843012183244729,1
185843012183244730,1
174841668198767664,1
62070429884456072,1
17436922205394811,1
65399674053008177,1
192536289478533160,1
124228055870043763,1
129369131728752551,1
87181815895040148,1
6396918566899338,1
12703008104081824,1
21683722027048044,1
167963284174884240,1
17039079969171850,1
37838230509659924,1
116805499215136010,1
18544380107599500,1
17040239610920871,1
20918917202328437,1
14385112303308060,1
9932754258483710,1
101182555698385766,1
21023113116675407,1
119313545474080534,1
8183286912382488,1
185993342275308337,1
77778634775584730,1
163174825286548411,1
195362383602813387,1
21023113116675406,1
9052694936515472,1
185840648848442949,1
106502509719579546,1
108671897712671419,1
136862559800674571,1
208774700499269230,1
1963507821258880,1
20229724558927470,1
20574782229090311,1
216624182748550441,1
19355677239653010,1
5051116862424135,1
17117698631473290,1
19031664907466400,1
21552660386456620,1
19796834807200736,1
19796834807200737,1
289587269332097,1
29807278780342631,1
9063561210848650,1
17518204333077673,1
20260777175175641,1
21500390636680660,1
18771905288519872,1
19119467433313713,1
7961472608462072,1
16357382053808133,1
5889730710001511,1
5549655199340451,1
1208882077024191,1
19833728583163580,1
9899662500709652,1
7238543714385441,1
18786443758448854,1
33143824204617846,1
98625969328765839,1
33143824204617867,1
198208222073121729,1
93871225891982417,1
13268763709515522,1
12137082779891520,1
16980195276901030,1
21122046989297300,1
11111766712486020,1
22428253917843940,1
18933073960650731,1
7765793918554466,1
202895534907281743,1
57429287559062443,1
122061673415132024,1
19160191840907509,1
57228283090192858,1
202895534907281796,1
184374132691982414,1
6396558354858887,1
117551098781900042,1
12639465103486322,1
3644064123788360,1
20385954016924560,1
11104100195800780,1
22102008202305990,1
13255213090068963,1
1660798551568520,1
7167419070010960,1
134647001378243853,1
125158344884151327,1
110389670337701490,1
25914965067611881,1
22925453080428877,1
4564711886654585,1
180411166727392162,1
203723604965318748,1
104427826556563189,1
16884152402748248,1
38583615689308225,1
38377027761520680,1
215922815340359541,1
8586275603190250,1
211977673128040353,1
20092922493966839,1
6914029913963484,1
146359162702612854,1
67126894516324372,1
203841072257124279,1
20762772964673293,1
4487874864234568,1
531544266395124,1
16947660891078518,1
60600046945254511,1
16546102923637932,1
169534268784536212,2
18199697109151989,1
8566601998715966,2
19337552756567715,2
2649681368693476,1
1657588371417419,2
18952608530376661,1
823417095296595,1
222592335240698285,1
7299153838108636,1
73304211241251523,1
26675039803492658,1
111330348449299022,1
134027103125004391,1
18728061817153573,1
128126044794581,1
20526171274249022,1
222592335240698283,1
33615495218721110,1
184279726728078657,1
123337791523267956,1
163741837361470194,1
206419424154350066,1
20918409460047960,1
107345695549328155,1
207134750954879996,1
11966839450724420,1
11437549162693720,1
8060029832871370,1
2565263436522290,1
22332163228924690,1
10087254417138540,1
120486362762550431,1
90681437217412939,1
183406130652341594,1
11107029194635767,1
37179674141813536,1
206175470324020674,1
44734951114499983,1
12053900711425590,1
39367745230760843,1
89919080809627253,1
35164690234850650,1
33921511950642470,1
187635171571804626,1
109926328281388651,1
18180475359337020,0
187635171571804630,1
114240192042773461,1
114240192042773464,1
1543900917930173,1
113177831884379555,1
113177831884379553,1
123705226289161195,1
21941299617032880,1
129957844367374029,0
5573308110548340,1
12691228575157440,1
17875425901240440,1
20398311173486980,1
5777104331191450,1
14941684072933330,1
7783240607764260,1
2991431496651320,1
22219312563081310,2
18034532454223610,2
76565912905300,2
11591222916975150,2
13105886109687330,2
187418494964529399,2
9940752934149260,2
7264773562679430,2
12188459676352750,1
826316946881050,2
20353171015637260,1
15834178734058000,2
17432508011486080,2
22490519071929920,2
8506234422929960,2
8628555143709500,2
15167514289856550,2
19419381602131750,2
17326830538927750,2
20933787045259550,2
5596201233551170,2
17336064552822670,2
16259058554383990,2
13310542333714690,2
19019863845712790,2
7067270530389620,1
17613949184922260,2
16173503181797930,0
20117313942323000,2
6477829224007920,2
21284471331748790,0
9563484074580620,0
1645089096077200,0
14258076605102300,0
19412359468952250,2
10300887013869050,0
18331509490430630,0
18580553170159600,0
19395351451498850,2
4041916813457930,2
22380718447815690,2
9140365016026740,2
2880922656256970,2
2699009341563260,2
12335455438685970,2
5172416503908620,2
6588444912516580,1
21146837858137360,1
13317241326922500,1
15548455322787910,2
9056955888952860,2
7251910000494680,1
1407833912643100,2
18084719753148260,1
8613264609673100,2
9411527017298770,1
194382004533942381,1
6807281012884834,0
165460885853695,1
32992623015904574,1
32992623015904575,1
12849011651436231,1
202739179693711752,1
106017804681193914,1
223329038165269741,1
2921839199720433,1
165670390716464524,1
34728649019494854,1
24759385684434222,1
187837575967088444,1
38849240689151690,1
219596282152805174,1
74279070169748680,1
134390788284787814,1
10549424833701164,0
191056224686338180,0
14006057466595940,2
3969341666974190,2
7811963198325830,1
92261241310789614,1
131758834396723522,0
46054050729181113,1
32234778703747848,1
125148665214357499,1
111901053337615592,1
107313169269253521,1
32080804134643813,1
224141863178931377,1
223373278818335476,1
37867843093279835,1
141089651352562623,1
197120720959499396,1
22047331341788813,1
99338059570604170,1
148818013277261543,0
18230372574627830,2
8845568503156600,2
198532905929954025,1
38042862979722131,1
19805186632837560,2
191604476430758023,1
146155777018607763,1
216945213272689524,1
107503004121766640,1
103320135470760086,1
100944374310996090,1
66272391822001471,1
96224420037768761,1
137698127481458384,1
12995684901804499,0
36841128671327462,1
169070501578401594,1
59771526760551528,1
35065588159480746,0
7058926257136080,2
17849380273178060,2
8063727336041250,2
3118287267416470,1
3602566305451070,0
8991955699608640,2
1413703208818620,2
20556758999775810,2
16234325391034390,2
17604162266392570,2
7377329923636990,2
3127201958984730,2
9938590602271750,2
16694123187357380,2
1905584447571630,2
2338667600557380,2
11348821811710090,2
11846651473366990,2
1857180324346750,2
5090281266980230,2
14231088494197340,2
116877183330353437,0
116877183330353440,0
60211113433978022,0
71581180606593871,0
197844840487067324,1
193312365202984481,0
74773200750504197,1
12642841425673416,1
149122086554306088,0
159874100810003013,0
159874100810003014,0
210869543168061768,0
1189573972457315,0
21223764571728246,0
21223764571728249,0
204860245592068347,0
65018471225945489,1
95932994681842048,0
11453365196023210,2
9457021447945920,2
6368682280738090,2
136864474553750251,1
128010829340440774,0
9633286847452090,2
118058303217278420,1
66046464967878720,0
38726407566631620,1
223676718758584361,1
51059406157051423,1
214939055816140,1
158418126669703961,1
223676718758584368,1
120326277560876756,1
11952065817803570,2
167516488054459712,1
20764479724457490,2
44755370961435324,1
4794803490870800,1
18357322369275810,1
4596118303981210,1
20634685828296180,1
9511729849210210,1
14567421752187280,1
15662960535439570,1
9601881213341620,1
10573939686124730,1
21072257097065760,1
6821791832381570,1
3414615751699960,1
7873693748403860,0
19265987127116500,1
14436618525617810,1
16115607140861020,1
14135519842898270,1
10143519540298530,1
14361091525222190,1
6188284157076250,1
11897992206335290,1
943699593104760,1
3254241674060590,1
13462305194743880,1
3371687555727390,1
8986412401664330,1
5015843985722980,1
1422674345344010,1
15708293918155600,1
21471302510738090,1
3041769642763340,1
18681313229717520,1
459034008352860,1
15901095000122900,1
2616353132282920,1
15147822161522130,1
5483415601594020,1
717827265326560,1
4514041470861910,2
15887329642830950,1
1840746476126250,1
7556059443665740,1
12455414537540020,1
15121665810142950,1
15487253442305120,0
9170065226120570,1
14682806075212880,1
6135649357492470,1
13941000788153070,2
13086258971495270,2
17474900237083889,1
202591557383235448,1
202591557383235449,1
15129525976566930,2
182196690471122268,1
57519802819850851,1
12646089987433052,1
19973669266629224,1
13665220823573130,2
12768882652880164,1
11933704803095503,1
50982214002523238,1
20616150994824511,1
110259209719981952,1
76108421606251820,1
7573604792910600,1
137897324371821212,1
5836827395820591,1
52097621719937624,1
217251140169759333,1
15668565885485513,1
86189354158232013,1
2035094147861717,1
113996046175969510,1
20350941478617113,1
20350941478617130,1
21240576816595820,2
7706469161445340,1
16259037541616416,1
140819851299090,1
1438114722799481,1
1408198512990923,1
135754993610691529,1
122901015490606828,1
7930902503882590,1
182823971177404419,1
18691686032911970,2
8018694379490193,1
9955552832284650,2
21703383876955130,2
3797214300573760,1
19322189623545420,2
16884215879439938,1
4708949949998510,2
2023521662484255,1
19243097814038350,2
6523874290548220,2
4428187952676770,2
4326698033927865,1
4896661568728330,2
14900392023360160,2
17853181995957170,2
13898268761379430,2
18256909036891820,0
17908222116933370,2
1182328421514882,1
130350208207047488,1
5337730764535130,2
7602059004800280,2
15898218438686623,0
4888391910269205,0
20226106677785173,0
8564196728076931,0
18266527850056696,0
1257512468688980,0
6907584895479813,1
10745503247462397,0
20682296638235220,0
14583142415685091,1
16015513717133212,1
85235660603083316,0
8006043987891670,2
111705977019713624,1
11249002532892997,0
11249002532892996,0
22496147495862669,0
164445487830030,2
21629317572925330,2
4128743021652600,2
42859388965062152,1
151690427505177274,1
106524336676537173,1
17158707825815615,1
48957601534828413,1
40904108345471793,1
20581624963541020,1
150784189448534910,1
20654252793733030,1
48889955141447039,1
59399310639548612,1
175991781347012953,1
171377268930269676,1
95800662093974051,1
95800662093974062,1
15169042750517723,1
143373222114212319,1
1867579503646296,1
21421462917589500,2
5798175706681829,1
171377268930269658,1
172627550380455,1
172627550380450,1
94199713110766136,1
16201230750631367,1
1932297126313714,1
11496008178887725,1
162012307506313611,1
21866442936761110,2
21531713818335860,2
21553102862902140,2
9913333487054490,2
8917416395206370,1
12786924313898160,2
215725589893678139,1
17747611546571140,2
28251535177390,1
5381863726638730,2
7620980595551040,2
17530135888468450,2
16443122477730360,2
14074941936100240,2
18072890795241045,1
2764103930769620,2
5223745823159390,2
2075040875203090,2
7844771094181660,2
1314488071322490,2
15430520633429360,2
8230673650155240,2
17799517104398740,2
7582649044818010,2
10515165306595080,2
282813513092550,2
870085886075480,2
4232465465482430,2
119998280444253114,1
1888894999741350,2
16259877225570250,2
6778757972811990,2
5174222693981760,2
1841006557182800,2
19731585518338960,2
119998280444253150,1
10808382768726990,2
3828073194823370,2
18047013423739482,1
5678538398067530,2
1241147797388876,1
16858875134522342,1
6608312904731850,2
20234204026100190,2
19609629967819690,2
1241147797388885,1
16598578715259810,2
5816578714692110,2
21984530539569565,1
79354133415031413,1
219845305395695624,0
3538054035404890,0
5397474226878360,0
5091071259889788,0
21158071467676842,0
5024821391739551,0
220966077209375414,0
22202178033656373,0
5652337609854088,0
20033541687548097,2
13306334412383234,0
18275375350667845,0
19648540823361724,1
16683681955882668,0
36177901588772810,1
141420062229967734,0
128790066651077016,0
17388679378567280,0
18533696080190093,0
20393073313111081,0
20398291716569954,2
9695963367006163,0
17948120259506643,0
15208596823206748,2
19328243578129314,0
17658167117119642,1
20743478351757006,0
3756947125257192,0
195044661908414111,0
30905400034424414,0
16130275435519710,0
13347909721793785,0
44758387282501521,1
104932382346873046,0
6876875776337452,0
4380791107853072,0
20555938592294693,0
193898979237703311,0
3799853835683335,0
223897822576818115,0
14753266003779447,0
48839895064515117,0
141173101993600113,0
17093507819962426,1
16404917191969792,0
12805047258875771,1
1158126744809667,0
167547636164101616,0
11491968389305119,1
6215729865621860,1
1648805243114157,0
19739765841034920,0
19739765841034922,0
161829101017926214,0
10355154867951161,1
8222789525930900,0
71928564720292812,2
12603097930487495,0
16854084780659950,1
20388606644992008,0
19382059396347322,0
129270027883166318,0
12120837439043208,0
171894824955664,0
12578343560792612,1
21693782675674760,0
554490381461531,2
187668482229773137,1
5381561175272385,1
522729099554832,1
7597850201987570,0
3857964485694714,0
20363545322707190,0
20565945672019260,1
32417225355899114,1
1963389919916704,1
2433796218917347,1
19917796611735110,1
89846736124549216,1
54358280533050214,1
191341967529904412,0
12893502384294650,1
6110825605974124,0
16383893465933536,0
9203395340654058,0
20169756816435803,0
6884198925196313,0
28380390275181721,0
142349280211340330,1
28380390275181727,1
35455704649546137,0
3757269419083570,0
97261572691706512,1
8579947474564819,0
1682392234606292,0
16977737158936537,0
187016296544856526,0
13350014515819963,0
17599369262135241,0
5069317574507240,1
19538418124509855,1
19721791758384330,0
22035855717580601,0
7414434148322722,0
16120977104455179,0
9963089224373270,0
9963089224373272,0
178185844090786611,0
178185844090786612,0
15115847395500123,0
134035117212877,0
21805645526586457,0
12968578520214790,1
218395113227492712,0
16799281303594742,0
18926063211283515,0
14000830942526253,1
20121803586487982,0
11504510071471418,1
63215582864533313,0
14444994849484710,1
18500410345342340,1
14897705915442471,1
7823851683618460,0
7032254048863412,0
21662708766222120,0
22434127989309164,0
11468367797928186,0
96207802628496915,0
22462387709713900,2
3261027755244760,2
6485861023123480,1
21557416943854816,1
166353844216749757,1
17845319255897483,1
10994245125121849,1
1527879507902660,1
22456439126910631,1
19449103180653720,2
8288179689668580,1
192237464364771025,1
20972870462826190,1
3023965912302830,1
20362233334675250,2
7112452596588900,1
19884568524040420,1
18144892212676000,1
20241652080697900,2
15902210577620940,1
16846036311407520,0
15126841956975610,0
90518254722607821,1
91306810834122515,0
212441205843599278,1
21579407206875642,1
1680931099402120,2
169376642507918389,1
65031271395127664,1
39884452625934726,1
86166160601834319,1
10249906131144960,1
183020050894051323,1
64809540862480,2
6943350007012770,2
9401789289629640,2
5524271340936320,2
16413752899241580,2
8438621406206500,2
12756717102842950,2
11975075426065470,1
22402933898493120,1
3439729869364361,1
13372743686255340,1
1440293746837080,0
19080862597858300,1
4008641240524560,1
13555086540241770,0
6142187738639973,1
3010576758240550,1
6142187738639972,1
11925705311493000,1
11760241697453820,1
197201882484700,2
4344143131014430,2
3145589557407170,2
4655334987936190,2
3689547496195870,2
14575614562632140,1
4374616098409180,1
11137171165503710,2
96313116269258228,1
94503002330374144,1
19621106518073444,1
15996583618126392,1
156594700292753440,1
113688836033795581,1
130084658940299266,1
100656616774835453,1
11823548966361855,1
202682062990378475,1
132256624658695080,0
63764996025954521,0
8475235490237200,0
8356694393256660,0
6415111477749740,0
6141930082509880,0
147785508843028796,1
162029123633888136,1
7234440845970360,1
60296378848672613,0
60296378848672615,0
5637336834158429,1
16202097392125776,1
183751778086422057,1
119664208825749768,1
205932062972073310,1
98224376352912079,1
218556475123261661,1
4117196548302253,1
55200830414842267,1
21576453206079424,1
10351278671454072,1
79632537132055733,1
10804758120372490,1
10051850535263210,0
20695853241053730,0
2914043337436850,0
1430433276411890,0
12626554264960270,0
8516141712133920,0
17682418119532910,1
16361887180478720,0
11791483721515280,0
144907840041967012,1
150382634766178115,1
1094048148606017130,1
188116533218724187,1
148946001250917010,1
84714335847571717,1
87798122638008414,1
7275370809199684,1
11205437683506383,1
3507353050553542,1
16306742139329120,1
120692415057960951,1
56339631608033046,1
17645913224745582,1
370122816014640695,1
9492519125063860,1
13645623651644944,1
119403495103673032,1
6924257207683561,1
21729353074808651,1
16490394919549104,1
15053255915872520,1
80164244199730613,1
20474535438856058,1
218086381824036222,1
15681738487084152,1
2006476717563391,1
21331510268011444,1
22394901220782250,1
15080271268150970,1
17823123282773979,1
10287774961634890,1
1022886259055494,1
11130834093831113,1
9161076191858044,1
152703665234958729,1
4445073255157960,1
450624821239263,1
65326421103756913,1
19365746694728131,1
21049459934186670,1
53596866666465014,1
80655590136549238,1
7384463100310661,1
13833657143290916,1
132509159805369713,1
21453573577263421,1
1512657136024406237,1
1807747158892595822,1
21889770477176820,1
1436125114833282149,1
3390659141158480,1
19135193204552281,1
3988389740631259,1
16720304896765183,1
12017444559025114,1
7526411922800570,1
1382246457692924,1
141523179982354247,1
15094573447126654,1
8054434854310227,1
20075232274503333,1
1725156301699174,1
12642705468828370,1
220379034806353914,1
13189111208626964,1
22037903480635397,1
3083267912524490,1
4834712627394495,1
3330743929333801,1
11900277426914431,1
4493692225965542,1
20320517863468419,1
19545104468172955,1
2200093794275081,1
2904253682396260,1
8130283989121333,1
8130283989121330,1
13446508609524646,1
19243769568942322,1
3110798664168402,1
12841863118193343,1
19984952089288295,1
12209643944993680,1
418240730598977,1
7184446309791196,1
4182407305989717,1
1529864791172140,1
1627575235135101,1
60328372706473410,1
196918640640788512,1
4666436375444864,1
124253377458517094,1
6397437189363977,1
19507824863756360,1
128293652516895937,1
3525048751990080,1
19093102658800725,1
4191326951423780,1
13372463792643291,1
219390337648467445,1
17872856830970720,1
4118868363002970,0
5212066362945000,0
15126998065749170,0
8866224221756650,0
7459751258697290,1
10988539342555990,2
3988215320318600,0
13999569393773820,1
17491291898644720,1
7191359047192790,1
1429495293021460,1
15356356821486702,0
1314133063724231,1
1214511295907795,1
99303743280893830,1
1016964216192030,1
14169008757549670,1
11974581116624691,1
7825471032245436,1
18206707636884450,1
14736416322443620,1
20322665536477910,1
6699072233757980,1
210840344033833883,1
6117318620829100,1
957817358523421,1
7028195286181670,1
7685754780799510,1
5126254920317755,1
20008230715186845,1
54898668762090427,1
150706074737737414,1
16315074249270727,1
12605038764867020,1
126050387648670240,1
224695908893869432,1
190135181916849,1
10457426302221071,1
5457483074506472,1
148440911502635229,1
212625332283710515,1
7568502461425996,1
5493904409551910,1
21146526172871093,1
7338678783175420,1
16587418212478658,1
6506872280507205,1
9396053832484570,1
4729571864875043,1
20799363802407901,1
10430281958373413,1
9793352778467419,1
21764657528755509,1
5934395920149931,1
14322467039111953,1
19077511232629681,1
164107230881226527,1
22211377070393285,1
6590022670411780,1
13991453912503581,1
22168770996493380,1
7056885616191824,1
7866873498385684,1
19889560702157811,1
13005071724992040,1
9457213990648745,1
18738638318011115,1
9831434492082968,1
13923077540358332,1
121589197201916237,1
11383077905733440,1
94154676149969457,1
121916915305269529,1
15868589309828359,1
170230143424810861,1
114645535673143723,1
69255891792650946,1
80959677363732746,1
15582114678853715,1
28625930398223230,1
20904977481030500,1
54732888381405316,1
11954995812695315,1
10698889677334924,1
7772127162666950,1
22379310937056810,1
19426606820548940,1
110483711540994950,1
12087924551657307,1
6305008746036385,1
134785919735107213,1
9453692185534576,1
8882818564635632,1
8388540298023011,1
11510637925460722,1
3181622596773090,1
21879247324113728,1
816813605041871,1
18778066190603368,1
6693617357030868,1
18778066190603367,1
67774122310677211,1
219072076226173528,1
16945317807406583,1
161025593244301414,1
5641264532194381,1
16945317807406586,1
5394733409749935,1
9640437430657938,1
167418652073926410,1
191936472888502819,1
47412117021629214,1
15825639044659557,1
56227537684552676,1
56700843097686299,1
7450136576047420,0
1693742237591620,0
2619372165094108,1
2633824998655700,1
13567587685952750,0
4821273399919470,2
17322935372378180,0
9727156798629220,0
45841261701272519,0
68608239092274234,0
6083005366785370,0
16942035605494710,0
2054132810970910,0
10463292153376683,0
11378506737166231,2
20720210930327941,1
14486753094983591,1
3826515417060200,1
14486753094983593,0
9013849874572410,0
198345886729253912,0
189791600341002215,0
1154057916324736,0
7271272462360547,1
21350454532136620,1
21187976843825675,0
7385111595479251,1
108589240946954214,0
2255610682229120,0
126135685598636125,1
13006622498648469,0
192521491989811028,0
10864700608821040,0
9428828560535490,1
21851892221801180,0
3509740846639710,1
13860311378823575,0
18847090562319910,1
48586826986841714,1
28889033210240721,0
21860675167369570,0
12637576641257670,0
968859210787427,0
9012946414487760,0
9973945518435460,1
11917933657483640,0
5362202953721850,1
95981139436600125,0
11024730278190575,1
173242447137772420,0
158161743217814810,0
